year,road_section,traffic_period,weather_station_id,temperature_bin,temperature_bin_lower_c,estimated_vehicle_km,injury_accidents
2007,1-k5,VHDU,33204,6-9,6.0,118593.66974358972,0
2007,1-k5,VHDU,33204,9-12,9.0,53063.47487179486,0
2007,1-k5,VHDU,33204,12-15,12.0,11294.635213675212,0
2007,1-k5,VHDU,33204,>=15,15.0,4848.168888888888,0
2007,1-k6,SDU,33204,-6--3,-6.0,5017.446875000001,0
2007,1-k6,SDU,33204,-3-0,-3.0,27380.924375000002,0
2007,1-k6,SDU,33204,0-3,0.0,164285.54625,0
2007,1-k6,SDU,33204,3-6,3.0,372007.84687500005,0
2007,1-k6,SDU,33204,6-9,6.0,749319.851875,1
2007,1-k6,SDU,33204,9-12,9.0,742438.781875,2
2007,1-k6,SDU,33204,12-15,12.0,360969.46375,0
2007,1-k6,SDU,33204,>=15,15.0,97051.75812500001,0
2007,1-k8,SDU,3223,<-6,-inf,300.14638888888885,0
2007,1-k8,SDU,3223,-6--3,-6.0,5852.854583333333,0
2007,1-k8,SDU,3223,-3-0,-3.0,17108.344166666666,0
2007,1-k8,SDU,3223,0-3,0.0,91394.57541666666,0
2007,1-k8,SDU,3223,3-6,3.0,320106.12374999997,0
2007,1-k8,SDU,3223,6-9,6.0,733107.5548611111,0
2007,1-k8,SDU,3223,9-12,9.0,781130.9770833333,0
2007,1-k8,SDU,3223,12-15,12.0,498993.37152777775,1
2007,1-k8,SDU,3223,>=15,15.0,188491.93222222224,0
2007,1-k9,SDU,3317,-6--3,-6.0,2087.15,0
2007,1-k9,SDU,3317,-3-0,-3.0,14610.050000000001,0
2007,1-k9,SDU,3317,0-3,0.0,137404.04166666666,0
2007,1-k9,SDU,3317,3-6,3.0,379339.5125,0
2007,1-k9,SDU,3317,6-9,6.0,960262.9291666668,0
2007,1-k9,SDU,3317,9-12,9.0,994874.8333333334,2
2007,1-k9,SDU,3317,12-15,12.0,474304.8375000001,0
2007,1-k9,SDU,3317,>=15,15.0,92704.24583333333,0
2007,1-m2,SDU,33419,-3-0,-3.0,11370.552673650647,0
2007,1-m2,SDU,33419,0-3,0.0,125990.9514643589,0
2007,1-m2,SDU,33419,3-6,3.0,311056.4984286039,0
2007,1-m2,SDU,33419,6-9,6.0,689813.5288681393,0
2007,1-m2,SDU,33419,9-12,9.0,670731.9117376452,0
2007,1-m2,SDU,33419,12-15,12.0,386990.8789273514,0
2007,1-m2,SDU,33419,>=15,15.0,99590.3579002505,1
2007,1-m2,VHDU,33419,<-6,-inf,28299.005406976743,0
2007,1-m2,VHDU,33419,-6--3,-6.0,59080.379709302324,0
2007,1-m2,VHDU,33419,-3-0,-3.0,205398.2948837209,2
2007,1-m2,VHDU,33419,0-3,0.0,341715.8096511628,1
2007,1-m2,VHDU,33419,3-6,3.0,293486.9282558139,0
2007,1-m2,VHDU,33419,6-9,6.0,171141.60412790696,0
2007,1-m2,VHDU,33419,9-12,9.0,115749.3153488372,0
2007,1-m2,VHDU,33419,12-15,12.0,19717.101511627905,0
2007,1-m2,VHDU,33419,>=15,15.0,9716.701104651162,0
2007,1-m3,SDU,33431,-6--3,-6.0,4829.89424541769,0
2007,1-m3,SDU,33431,-3-0,-3.0,59056.43418260721,0
2007,1-m3,SDU,33431,0-3,0.0,200989.46280363158,0
2007,1-m3,SDU,33431,3-6,3.0,441386.4718369212,1
2007,1-m3,SDU,33431,6-9,6.0,612957.4878730087,0
2007,1-m3,SDU,33431,9-12,9.0,417346.7709335922,0
2007,1-m3,SDU,33431,12-15,12.0,154666.3861771256,0
2007,1-m3,SDU,33431,>=15,15.0,31174.771947695997,0
2007,1-m5,VDU,33431,<-6,-inf,256010.7294041257,2
2007,1-m5,VDU,33431,-6--3,-6.0,220197.27045279546,0
2007,1-m5,VDU,33431,-3-0,-3.0,261502.5159317359,0
2007,1-m5,VDU,33431,0-3,0.0,213712.2884893409,0
2007,1-m5,VDU,33431,3-6,3.0,56320.02353847037,0
2007,1-m5,VDU,33431,6-9,6.0,8997.182183531573,0
2007,1-m7,VHDU,3242,<-6,-inf,12812.824082098063,0
2007,1-m7,VHDU,3242,-6--3,-6.0,28207.10166476625,0
2007,1-m7,VHDU,3242,-3-0,-3.0,91515.67470923605,0
2007,1-m7,VHDU,3242,0-3,0.0,138044.80000000002,0
2007,1-m7,VHDU,3242,3-6,3.0,135368.90307867734,0
2007,1-m7,VHDU,3242,6-9,6.0,80402.83220068416,1
2007,1-m7,VHDU,3242,9-12,9.0,46718.012132269105,0
2007,1-m7,VHDU,3242,12-15,12.0,15331.315302166478,0
2007,1-m7,VHDU,3242,>=15,15.0,3777.736830102623,0
2007,1-m8,SDU,3242,-6--3,-6.0,371.10125,0
2007,1-m8,SDU,3242,-3-0,-3.0,12493.742083333333,0
2007,1-m8,SDU,3242,0-3,0.0,48799.814375,0
2007,1-m8,SDU,3242,3-6,3.0,167428.51395833332,0
2007,1-m8,SDU,3242,6-9,6.0,310673.5964583333,0
2007,1-m8,SDU,3242,9-12,9.0,286366.4645833333,1
2007,1-m8,SDU,3242,12-15,12.0,197364.01479166665,0
2007,1-m8,SDU,3242,>=15,15.0,63087.2125,0
2007,1-m9,VHDU,3242,<-6,-inf,30206.259133409352,0
2007,1-m9,VHDU,3242,-6--3,-6.0,66498.30020524515,0
2007,1-m9,VHDU,3242,-3-0,-3.0,215748.39140250857,0
2007,1-m9,VHDU,3242,0-3,0.0,325440.9,0
2007,1-m9,VHDU,3242,3-6,3.0,319132.46750285063,1
2007,1-m9,VHDU,3242,6-9,6.0,189549.84232611177,0
2007,1-m9,VHDU,3242,9-12,9.0,110137.80971493729,0
2007,1-m9,VHDU,3242,12-15,12.0,36143.60736602053,0
2007,1-m9,VHDU,3242,>=15,15.0,8906.022348916762,0
2007,1-n0,SDU,3242,-6--3,-6.0,638.7816666666666,0
2007,1-n0,SDU,3242,-3-0,-3.0,21505.649444444443,0
2007,1-n0,SDU,3242,0-3,0.0,83999.78916666667,0
2007,1-n0,SDU,3242,3-6,3.0,288196.9952777778,0
2007,1-n0,SDU,3242,6-9,6.0,534766.7186111112,1
2007,1-n0,SDU,3242,9-12,9.0,492926.51944444445,0
2007,1-n0,SDU,3242,12-15,12.0,339725.3830555555,0
2007,1-n0,SDU,3242,>=15,15.0,108592.88333333333,0
2007,1-n0,VDU,3242,<-6,-inf,186621.1951770833,0
2007,1-n0,VDU,3242,-6--3,-6.0,130250.97223263889,0
2007,1-n0,VDU,3242,-3-0,-3.0,157174.0637881944,1
2007,1-n0,VDU,3242,0-3,0.0,244306.0222013889,0
2007,1-n0,VDU,3242,3-6,3.0,132459.50708680553,0
2007,1-n0,VDU,3242,6-9,6.0,45905.97446875,0
2007,1-n0,VDU,3242,9-12,9.0,11831.43671875,0
2007,1-n0,VDU,3242,12-15,12.0,105.16832638888889,0
2007,1-n1,SDU,33357,<-6,-inf,838.5355327401323,0
2007,1-n1,SDU,33357,-6--3,-6.0,20124.852785763178,0
2007,1-n1,SDU,33357,-3-0,-3.0,99785.72839607575,0
2007,1-n1,SDU,33357,0-3,0.0,201562.97868240933,0
2007,1-n1,SDU,33357,3-6,3.0,448092.4253080082,1
2007,1-n1,SDU,33357,6-9,6.0,572824.5858031029,0
2007,1-n1,SDU,33357,9-12,9.0,366859.29557380796,0
2007,1-n1,SDU,33357,12-15,12.0,118443.1439995437,0
2007,1-n1,SDU,33357,>=15,15.0,9119.07391854894,0
2007,1-n1,VDU,33357,<-6,-inf,277622.5674541018,0
2007,1-n1,VDU,33357,-6--3,-6.0,147750.70179293517,0
2007,1-n1,VDU,33357,-3-0,-3.0,233283.05384731587,0
2007,1-n1,VDU,33357,0-3,0.0,99263.29820357892,1
2007,1-n1,VDU,33357,3-6,3.0,48010.634625842446,0
2007,1-n1,VDU,33357,6-9,6.0,13492.561667441323,0
2007,1-n1,VDU,33357,9-12,9.0,1191.9224087845691,0
2007,1-n1,VHDU,33357,<-6,-inf,97767.18383003028,0
2007,1-n1,VHDU,33357,-6--3,-6.0,164134.2613701525,1
2007,1-n1,VHDU,33357,-3-0,-3.0,262076.86478839457,0
2007,1-n1,VHDU,33357,0-3,0.0,241318.8801833343,0
2007,1-n1,VHDU,33357,3-6,3.0,135482.3952955623,1
2007,1-n1,VHDU,33357,6-9,6.0,87826.74049802958,0
2007,1-n1,VHDU,33357,9-12,9.0,28534.91968244903,0
2007,1-n1,VHDU,33357,12-15,12.0,6665.944352047519,0
2007,1-p1,SDU,33357,<-6,-inf,958.1383983572895,0
2007,1-p1,SDU,33357,-6--3,-6.0,22995.321560574946,0
2007,1-p1,SDU,33357,-3-0,-3.0,114018.46940451744,0
2007,1-p1,SDU,33357,0-3,0.0,230312.51750513347,0
2007,1-p1,SDU,33357,3-6,3.0,512005.2066221765,0
2007,1-p1,SDU,33357,6-9,6.0,654528.2933778233,2
2007,1-p1,SDU,33357,9-12,9.0,419185.54928131413,0
2007,1-p1,SDU,33357,12-15,12.0,135337.04876796712,1
2007,1-p1,SDU,33357,>=15,15.0,10419.755082135523,0
2007,1-p1,VDU,33357,<-6,-inf,271638.1967377411,0
2007,1-p1,VDU,33357,-6--3,-6.0,144565.82031431558,0
2007,1-p1,VDU,33357,-3-0,-3.0,228254.45588833373,1
2007,1-p1,VDU,33357,0-3,0.0,97123.60048222171,0
2007,1-p1,VDU,33357,3-6,3.0,46975.727995003486,0
2007,1-p1,VDU,33357,6-9,6.0,13201.718989658379,0
2007,1-p1,VDU,33357,9-12,9.0,1166.2295927260052,0
2007,1-p3,VHDU,3471,<-6,-inf,16402.173934426228,0
2007,1-p3,VHDU,3471,-6--3,-6.0,38830.90420081967,0
2007,1-p3,VHDU,3471,-3-0,-3.0,156255.55850409833,0
2007,1-p3,VHDU,3471,0-3,0.0,303626.60612704913,2
2007,1-p3,VHDU,3471,3-6,3.0,245908.3501229508,0
2007,1-p3,VHDU,3471,6-9,6.0,150850.29663934425,0
2007,1-p3,VHDU,3471,9-12,9.0,118418.72545081966,0
2007,1-p3,VHDU,3471,12-15,12.0,48709.48622950819,0
2007,1-p3,VHDU,3471,>=15,15.0,12488.018790983606,0
2007,1-p4,SDU,3463,-6--3,-6.0,5379.992499999999,0
2007,1-p4,SDU,3463,-3-0,-3.0,32279.955,0
2007,1-p4,SDU,3463,0-3,0.0,129686.135,0
2007,1-p4,SDU,3463,3-6,3.0,346584.77999999997,0
2007,1-p4,SDU,3463,6-9,6.0,645315.9425,1
2007,1-p4,SDU,3463,9-12,9.0,700248.4975,1
2007,1-p4,SDU,3463,12-15,12.0,398685.75999999995,0
2007,1-p4,SDU,3463,>=15,15.0,229074.41749999998,0
2007,1-p4,VDU,3463,<-6,-inf,186256.1712,0
2007,1-p4,VDU,3463,-6--3,-6.0,172364.91946666667,0
2007,1-p4,VDU,3463,-3-0,-3.0,247703.698,0
2007,1-p4,VDU,3463,0-3,0.0,304686.17960000003,1
2007,1-p4,VDU,3463,3-6,3.0,198588.2008,0
2007,1-p4,VDU,3463,6-9,6.0,73921.30386666667,0
2007,1-p4,VDU,3463,9-12,9.0,25301.9228,0
2007,1-p4,VDU,3463,12-15,12.0,3118.444266666667,0
2007,1-p9,VHDU,3471,<-6,-inf,9272.206256830601,0
2007,1-p9,VHDU,3471,-6--3,-6.0,21951.24587317851,1
2007,1-p9,VHDU,3471,-3-0,-3.0,88331.81339367031,0
2007,1-p9,VHDU,3471,0-3,0.0,171641.1817315574,0
2007,1-p9,VHDU,3471,3-6,3.0,139012.84986566487,0
2007,1-p9,VHDU,3471,6-9,6.0,85276.19996812387,0
2007,1-p9,VHDU,3471,9-12,9.0,66942.51941484518,0
2007,1-p9,VHDU,3471,12-15,12.0,27535.64282331512,0
2007,1-p9,VHDU,3471,>=15,15.0,7059.520672814208,0
2007,1-q0,VDU,3471,<-6,-inf,60381.93067804427,0
2007,1-q0,VDU,3471,-6--3,-6.0,60620.877772140215,0
2007,1-q0,VDU,3471,-3-0,-3.0,75985.17592250922,0
2007,1-q0,VDU,3471,0-3,0.0,96415.15246771216,1
2007,1-q0,VDU,3471,3-6,3.0,73906.33620387453,0
2007,1-q0,VDU,3471,6-9,6.0,31660.489967712176,0
2007,1-q0,VDU,3471,9-12,9.0,13309.353141143909,0
2007,1-q0,VDU,3471,12-15,12.0,2150.5238468634684,0
2007,1-q5,VHDU,3474,<-6,-inf,146603.83888287024,0
2007,1-q5,VHDU,3474,-6--3,-6.0,258603.8887681621,0
2007,1-q5,VHDU,3474,-3-0,-3.0,370163.68688503694,1
2007,1-q5,VHDU,3474,0-3,0.0,261773.7015007647,0
2007,1-q5,VHDU,3474,3-6,3.0,209383.7410591384,0
2007,1-q5,VHDU,3474,6-9,6.0,101522.0577969666,0
2007,1-q5,VHDU,3474,9-12,9.0,26327.05575133826,0
2007,1-q5,VHDU,3474,12-15,12.0,7220.129002039254,0
2007,1-q5,VHDU,3474,>=15,15.0,88.05035368340556,0
2007,1-q7,SDU,33394,-6--3,-6.0,2707.6291666666666,0
2007,1-q7,SDU,33394,-3-0,-3.0,47695.92916666667,0
2007,1-q7,SDU,33394,0-3,0.0,121149.04861111112,0
2007,1-q7,SDU,33394,3-6,3.0,297353.2236111111,0
2007,1-q7,SDU,33394,6-9,6.0,328386.81944444444,1
2007,1-q7,SDU,33394,9-12,9.0,239173.90972222225,0
2007,1-q7,SDU,33394,12-15,12.0,140171.87916666668,0
2007,1-q7,SDU,33394,>=15,15.0,43044.36111111111,0
2007,1-r1,VHDU,4300,<-6,-inf,22796.97245901639,0
2007,1-r1,VHDU,4300,-6--3,-6.0,62644.31213114753,0
2007,1-r1,VHDU,4300,-3-0,-3.0,121815.40131147539,0
2007,1-r1,VHDU,4300,0-3,0.0,140570.8052459016,1
2007,1-r1,VHDU,4300,3-6,3.0,114458.48360655735,0
2007,1-r1,VHDU,4300,6-9,6.0,61697.06950819671,0
2007,1-r1,VHDU,4300,9-12,9.0,22228.626885245896,0
2007,1-r1,VHDU,4300,12-15,12.0,5178.259672131147,0
2007,1-r1,VHDU,4300,>=15,15.0,3315.349180327868,0
2007,1-r3,VDU,4303,<-6,-inf,85579.8285430502,0
2007,1-r3,VDU,4303,-6--3,-6.0,66122.95811052724,0
2007,1-r3,VDU,4303,-3-0,-3.0,64450.88330773229,0
2007,1-r3,VDU,4303,0-3,0.0,74103.31512386673,0
2007,1-r3,VDU,4303,3-6,3.0,28387.269947450488,1
2007,1-r3,VDU,4303,6-9,6.0,9937.444566610846,0
2007,1-r3,VDU,4303,9-12,9.0,456.02040076225677,0
2007,1-r7,VHDU,34326,<-6,-inf,17594.968655272492,0
2007,1-r7,VHDU,34326,-6--3,-6.0,33630.88945501451,0
2007,1-r7,VHDU,34326,-3-0,-3.0,66489.67901967106,0
2007,1-r7,VHDU,34326,0-3,0.0,46400.23379554982,0
2007,1-r7,VHDU,34326,3-6,3.0,35783.86030312802,1
2007,1-r7,VHDU,34326,6-9,6.0,20252.774047081584,0
2007,1-r7,VHDU,34326,9-12,9.0,5790.749177684618,0
2007,1-r7,VHDU,34326,12-15,12.0,2390.5400451467267,0
2007,1-r7,VHDU,34326,>=15,15.0,1885.7055014511448,0
2007,1-s5,SDU,34238,<-6,-inf,536.964182483421,0
2007,1-s5,SDU,34238,-6--3,-6.0,14975.334422593185,0
2007,1-s5,SDU,34238,-3-0,-3.0,57276.17946489824,0
2007,1-s5,SDU,34238,0-3,0.0,136329.23966384633,0
2007,1-s5,SDU,34238,3-6,3.0,288707.74211525265,0
2007,1-s5,SDU,34238,6-9,6.0,272002.189771324,1
2007,1-s5,SDU,34238,9-12,9.0,177615.81902812712,0
2007,1-s5,SDU,34238,12-15,12.0,83647.08709352848,0
2007,1-s5,SDU,34238,>=15,15.0,12529.16425794649,0
2007,1-t1,VDU,4271,<-6,-inf,57033.477222222224,0
2007,1-t1,VDU,4271,-6--3,-6.0,84921.47833333333,0
2007,1-t1,VDU,4271,-3-0,-3.0,109120.88611111112,0
2007,1-t1,VDU,4271,0-3,0.0,109120.88611111112,1
2007,1-t1,VDU,4271,3-6,3.0,82965.40611111111,0
2007,1-t1,VDU,4271,6-9,6.0,31269.21166666667,0
2007,1-t1,VDU,4271,9-12,9.0,11317.275,0
2007,1-t1,VDU,4271,12-15,12.0,1145.6994444444445,0
2007,1-t1,VHDU,4271,<-6,-inf,17314.97696085693,0
2007,1-t1,VHDU,4271,-6--3,-6.0,41220.56452167967,0
2007,1-t1,VHDU,4271,-3-0,-3.0,92892.51153324597,1
2007,1-t1,VHDU,4271,0-3,0.0,177361.52076121015,0
2007,1-t1,VHDU,4271,3-6,3.0,146904.3202962794,0
2007,1-t1,VHDU,4271,6-9,6.0,93750.46084211725,0
2007,1-t1,VHDU,4271,9-12,9.0,72925.6912540596,0
2007,1-t1,VHDU,4271,12-15,12.0,31627.13134066435,0
2007,1-t1,VHDU,4271,>=15,15.0,10451.382489886615,0
2007,1-t3,SDU,4271,-6--3,-6.0,3442.9850000000006,0
2007,1-t3,SDU,4271,-3-0,-3.0,13173.16,0
2007,1-t3,SDU,4271,0-3,0.0,62123.425,0
2007,1-t3,SDU,4271,3-6,3.0,220425.8875,0
2007,1-t3,SDU,4271,6-9,6.0,400134.73500000004,1
2007,1-t3,SDU,4271,9-12,9.0,326185.405,0
2007,1-t3,SDU,4271,12-15,12.0,182627.90000000002,0
2007,1-t3,SDU,4271,>=15,15.0,106807.3825,0
2007,204-01,VHDU,6272,<-6,-inf,186.92154143897992,0
2007,204-01,VHDU,6272,-6--3,-6.0,4497.112379326046,0
2007,204-01,VHDU,6272,-3-0,-3.0,14689.834080145718,0
2007,204-01,VHDU,6272,0-3,0.0,43277.83453551911,0
2007,204-01,VHDU,6272,3-6,3.0,52447.98545081966,0
2007,204-01,VHDU,6272,6-9,6.0,57670.793226320566,1
2007,204-01,VHDU,6272,9-12,9.0,19439.84030965391,0
2007,204-01,VHDU,6272,12-15,12.0,956.5984767759561,0
2007,204-02,VDU,6272,<-6,-inf,2458.8965555945283,0
2007,204-02,VDU,6272,-6--3,-6.0,5089.344033672395,1
2007,204-02,VDU,6272,-3-0,-3.0,6535.273237460539,0
2007,204-02,VDU,6272,0-3,0.0,11853.351834444053,0
2007,204-02,VDU,6272,3-6,3.0,6776.261438091896,0
2007,204-02,VDU,6272,6-9,6.0,2113.7524377411432,0
2007,204-02,VDU,6272,9-12,9.0,108.24046299544018,0
2007,249-01,SDU,36127,0-3,0.0,263.66687567690815,0
2007,249-01,SDU,36127,3-6,3.0,6486.205141651942,0
2007,249-01,SDU,36127,6-9,6.0,24731.95293849399,0
2007,249-01,SDU,36127,9-12,9.0,93116.5938140569,0
2007,249-01,SDU,36127,12-15,12.0,50824.42695548082,0
2007,249-01,SDU,36127,>=15,15.0,9597.474274639459,1
2007,26-02,VDU,6420,<-6,-inf,59654.06416666667,0
2007,26-02,VDU,6420,-6--3,-6.0,57530.9,0
2007,26-02,VDU,6420,-3-0,-3.0,75863.16694444444,1
2007,26-02,VDU,6420,0-3,0.0,118326.45027777778,0
2007,26-02,VDU,6420,3-6,3.0,62210.993055555555,0
2007,26-02,VDU,6420,6-9,6.0,22304.638611111113,0
2007,26-02,VDU,6420,9-12,9.0,1894.8669444444445,0
2007,26-04,SDU,6430,-3-0,-3.0,1291.074382523406,0
2007,26-04,SDU,6430,0-3,0.0,6037.136549264378,0
2007,26-04,SDU,6430,3-6,3.0,21275.451092287116,0
2007,26-04,SDU,6430,6-9,6.0,73609.42395006688,0
2007,26-04,SDU,6430,9-12,9.0,106504.54448506463,1
2007,26-04,SDU,6430,12-15,12.0,54807.01674543022,0
2007,26-04,SDU,6430,>=15,15.0,21984.63279536335,0
2007,264-02,VHDU,6315,<-6,-inf,452.89856557377044,0
2007,264-02,VHDU,6315,-6--3,-6.0,1088.6339594717667,0
2007,264-02,VHDU,6315,-3-0,-3.0,2794.5518897996353,0
2007,264-02,VHDU,6315,0-3,0.0,5547.16872723133,0
2007,264-02,VHDU,6315,3-6,3.0,7254.764059653916,1
2007,264-02,VHDU,6315,6-9,6.0,8135.400159380692,0
2007,264-02,VHDU,6315,9-12,9.0,3475.577140255009,0
2007,264-02,VHDU,6315,12-15,12.0,590.4455373406192,0
2007,264-02,VHDU,6315,>=15,15.0,129.15996129326047,0
2007,30-06,SDU,6515,-6--3,-6.0,1718.444427672956,0
2007,30-06,SDU,6515,-3-0,-3.0,6756.611045168668,0
2007,30-06,SDU,6515,0-3,0.0,22574.110890794742,0
2007,30-06,SDU,6515,3-6,3.0,57294.499440823325,0
2007,30-06,SDU,6515,6-9,6.0,139076.83197598628,0
2007,30-06,SDU,6515,9-12,9.0,233278.83105660378,2
2007,30-06,SDU,6515,12-15,12.0,146692.66523499144,0
2007,30-06,SDU,6515,>=15,15.0,75689.66592795883,0
2007,30-06,VHDU,6515,<-6,-inf,8896.956716417912,0
2007,30-06,VHDU,6515,-6--3,-6.0,19500.179104477615,0
2007,30-06,VHDU,6515,-3-0,-3.0,51772.975522388064,1
2007,30-06,VHDU,6515,0-3,0.0,101230.30477611942,0
2007,30-06,VHDU,6515,3-6,3.0,109322.87910447763,0
2007,30-06,VHDU,6515,6-9,6.0,92698.97641791045,0
2007,30-06,VHDU,6515,9-12,9.0,34515.31701492538,0
2007,30-06,VHDU,6515,12-15,12.0,7800.071641791046,0
2007,30-06,VHDU,6515,>=15,15.0,511.8797014925374,0
2007,33-01,VDU,31399,<-6,-inf,9327.057907911358,0
2007,33-01,VDU,31399,-6--3,-6.0,60308.93754047538,0
2007,33-01,VDU,31399,-3-0,-3.0,74299.52440234242,0
2007,33-01,VDU,31399,0-3,0.0,120595.236590883,1
2007,33-01,VDU,31399,3-6,3.0,100333.78798025033,0
2007,33-01,VDU,31399,6-9,6.0,29248.929167527844,0
2007,33-01,VDU,31399,9-12,9.0,203.7464106097141,0
2007,33-01,VHDU,31399,<-6,-inf,2436.0140931107185,0
2007,33-01,VHDU,31399,-6--3,-6.0,5369.708484813949,0
2007,33-01,VHDU,31399,-3-0,-3.0,30227.529714513646,0
2007,33-01,VHDU,31399,0-3,0.0,98304.95582198416,0
2007,33-01,VHDU,31399,3-6,3.0,136259.6270146447,1
2007,33-01,VHDU,31399,6-9,6.0,131649.53582768247,0
2007,33-01,VHDU,31399,9-12,9.0,46965.30396717761,0
2007,33-01,VHDU,31399,12-15,12.0,7203.267479628469,0
2007,33-01,VHDU,31399,>=15,15.0,1257.2975964442417,0
2007,33-02,VHDU,1395,<-6,-inf,2767.3531511839706,0
2007,33-02,VHDU,1395,-6--3,-6.0,5471.811912568306,0
2007,33-02,VHDU,1395,-3-0,-3.0,25126.30872495446,0
2007,33-02,VHDU,1395,0-3,0.0,52532.53908014571,0
2007,33-02,VHDU,1395,3-6,3.0,70190.13901639344,1
2007,33-02,VHDU,1395,6-9,6.0,88618.1952276867,0
2007,33-02,VHDU,1395,9-12,9.0,28003.727058287794,0
2007,33-02,VHDU,1395,12-15,12.0,2358.539617486339,0
2007,33-02,VHDU,1395,>=15,15.0,1163.5462112932603,0
2007,33-04,VHDU,1395,<-6,-inf,4628.505464480874,0
2007,33-04,VHDU,1395,-6--3,-6.0,9151.81762295082,0
2007,33-04,VHDU,1395,-3-0,-3.0,42024.72575136612,0
2007,33-04,VHDU,1395,0-3,0.0,87862.70884562841,0
2007,33-04,VHDU,1395,3-6,3.0,117395.72950819672,0
2007,33-04,VHDU,1395,6-9,6.0,148217.3681693989,1
2007,33-04,VHDU,1395,9-12,9.0,46837.319501366124,0
2007,33-04,VHDU,1395,12-15,12.0,3944.7489754098365,0
2007,33-04,VHDU,1395,>=15,15.0,1946.0761612021859,0
2007,341-01,SDU,36411,-6--3,-6.0,219.5949982917663,0
2007,341-01,SDU,36411,-3-0,-3.0,2572.398551417834,0
2007,341-01,SDU,36411,0-3,0.0,8172.071007857874,0
2007,341-01,SDU,36411,3-6,3.0,21818.331615989067,1
2007,341-01,SDU,36411,6-9,6.0,59478.87382302699,0
2007,341-01,SDU,36411,9-12,9.0,99131.45637171165,0
2007,341-01,SDU,36411,12-15,12.0,59008.313112401775,0
2007,341-01,SDU,36411,>=15,15.0,25065.20051930304,0
2007,35-01,SDU,31399,-3-0,-3.0,7742.327083333334,0
2007,35-01,SDU,31399,0-3,0.0,96004.85583333333,0
2007,35-01,SDU,31399,3-6,3.0,221172.4770138889,0
2007,35-01,SDU,31399,6-9,6.0,797975.8447222223,0
2007,35-01,SDU,31399,9-12,9.0,1936872.1586805556,0
2007,35-01,SDU,31399,12-15,12.0,1116443.5654166667,1
2007,35-01,SDU,31399,>=15,15.0,357695.51125000004,0
2007,35-01,VHDU,31399,<-6,-inf,14671.062031454783,0
2007,35-01,VHDU,31399,-6--3,-6.0,32339.4378112713,0
2007,35-01,VHDU,31399,-3-0,-3.0,182047.37187418086,0
2007,35-01,VHDU,31399,0-3,0.0,592048.34197903,0
2007,35-01,VHDU,31399,3-6,3.0,820632.9536304063,0
2007,35-01,VHDU,31399,6-9,6.0,792868.363119266,2
2007,35-01,VHDU,31399,9-12,9.0,282851.76583224116,0
2007,35-01,VHDU,31399,12-15,12.0,43382.17267365662,0
2007,35-01,VHDU,31399,>=15,15.0,7572.161048492791,0
2007,35-02,SDU,31399,-3-0,-3.0,5468.125,0
2007,35-02,SDU,31399,0-3,0.0,67804.75,0
2007,35-02,SDU,31399,3-6,3.0,156206.10416666666,0
2007,35-02,SDU,31399,6-9,6.0,563581.4166666667,1
2007,35-02,SDU,31399,9-12,9.0,1367942.6041666667,0
2007,35-02,SDU,31399,12-15,12.0,788503.625,0
2007,35-02,SDU,31399,>=15,15.0,252627.375,1
2007,35-02,VDU,31399,<-6,-inf,32816.80055115398,0
2007,35-02,VDU,31399,-6--3,-6.0,212194.06958318982,1
2007,35-02,VDU,31399,-3-0,-3.0,261419.27040992078,0
2007,35-02,VDU,31399,0-3,0.0,424308.4867378574,0
2007,35-02,VDU,31399,3-6,3.0,353019.56321047194,0
2007,35-02,VDU,31399,6-9,6.0,102910.93765070615,0
2007,35-02,VDU,31399,9-12,9.0,716.8718566999655,0
2007,35-03,VDU,36411,<-6,-inf,126408.13635830507,1
2007,35-03,VDU,36411,-6--3,-6.0,114578.49792905193,0
2007,35-03,VDU,36411,-3-0,-3.0,118887.86621399413,1
2007,35-03,VDU,36411,0-3,0.0,232832.63351290752,0
2007,35-03,VDU,36411,3-6,3.0,105241.53331167712,0
2007,35-03,VDU,36411,6-9,6.0,36798.625256712476,0
2007,35-03,VDU,36411,9-12,9.0,84.49741735180821,0
2007,35-04,VHDU,36411,<-6,-inf,14918.05139760411,0
2007,35-04,VHDU,36411,-6--3,-6.0,45251.42257273247,0
2007,35-04,VHDU,36411,-3-0,-3.0,106249.67717626925,0
2007,35-04,VHDU,36411,0-3,0.0,238965.08257273247,0
2007,35-04,VHDU,36411,3-6,3.0,255485.44319452372,1
2007,35-04,VHDU,36411,6-9,6.0,214488.42787221906,0
2007,35-04,VHDU,36411,9-12,9.0,74258.74473474045,0
2007,35-04,VHDU,36411,12-15,12.0,18067.417803764976,0
2007,35-04,VHDU,36411,>=15,15.0,884.0326754135768,0
2007,35-05,VHDU,36411,<-6,-inf,6148.669184255563,0
2007,35-05,VHDU,36411,-6--3,-6.0,18650.963192241874,0
2007,35-05,VHDU,36411,-3-0,-3.0,43792.188301197944,0
2007,35-05,VHDU,36411,0-3,0.0,98492.57119224189,1
2007,35-05,VHDU,36411,3-6,3.0,105301.65299258416,1
2007,35-05,VHDU,36411,6-9,6.0,88404.19916029664,0
2007,35-05,VHDU,36411,9-12,9.0,30606.708828294355,0
2007,35-05,VHDU,36411,12-15,12.0,7446.721567598403,0
2007,35-05,VHDU,36411,>=15,15.0,364.36558128921854,0
2007,35-07,VDU,6515,<-6,-inf,51717.22916666668,0
